timestamp,state_of_charge_kWh,charge_kWh,discharge_kWh
2024-08-22 00:00:00,20.61092736847258,0.0,3.375077994852038e-15
2024-08-22 00:30:00,20.610927368472577,0.0,-3.375077994852038e-15
2024-08-22 01:00:00,20.61092736847258,0.0,19.580381
2024-08-22 01:30:00,0.0,-0.0,0.0
2024-08-22 02:00:00,0.0,47.72104481905261,-3.552713678800501e-15
2024-08-22 02:30:00,45.334992578099985,46.95884181905261,-6.750155989704076e-15
2024-08-22 03:00:00,89.94589230619997,47.12364181905261,1.3500311979408152e-14
2024-08-22 03:30:00,134.71335203429993,46.732240819052606,-3.552713678800501e-15
2024-08-22 04:00:00,179.10898081239992,46.50563981905261,6.750155989704076e-15
2024-08-22 04:30:00,223.2893386404999,46.50563981905261,0.0
2024-08-22 05:00:00,267.46969646859986,0.0,6.2165565561302705
2024-08-22 05:30:00,260.9259527252885,44.03362981905261,-3.552713678800501e-15
2024-08-22 06:00:00,302.7579010533885,0.0,118.75
2024-08-22 06:30:00,177.75790105307595,0.0,118.74999999999999
2024-08-22 07:00:00,52.75790105276347,0.0,50.120006
2024-08-22 07:30:00,0.0,0.0,-0.0
2024-08-22 08:00:00,0.0,0.0,0.0
2024-08-22 08:30:00,-0.0,0.0,-0.0
2024-08-22 09:00:00,0.0,0.0,-0.0
2024-08-22 09:30:00,0.0,0.0,-0.0
2024-08-22 10:00:00,0.0,51.17654184405261,-0.0
2024-08-22 10:30:00,48.617714751849974,84.3431667023263,34.4068332976737
2024-08-22 11:00:00,92.52600385826025,85.41959695622631,33.330403043773686
2024-08-22 11:30:00,138.58998618366786,87.0575514963763,31.692448503623694
2024-08-22 12:00:00,187.93418799606437,87.70888133964631,31.04111866035369
2024-08-22 12:30:00,238.58276352090596,86.7392125389763,32.010787461023696
2024-08-22 13:00:00,287.2894496844032,85.7042171928263,33.045782807173694
2024-08-22 13:30:00,333.9234214836342,83.23567655232631,35.51432344767369
2024-08-22 14:00:00,375.6138158422784,81.81525772232631,36.93474227767369
2024-08-22 14:30:00,414.4596345966294,80.65007830712631,38.09992169287369
2024-08-22 15:00:00,450.9720282589584,78.8867260900263,39.8632739099737
2024-08-22 15:30:00,483.9530770865114,70.43078936553744,48.319210634462564
2024-08-22 16:00:00,500.0,11.619395819052606,10.486504726668759
2024-08-22 16:30:00,500.0,19.05602681906261,17.19806420416101
2024-08-22 17:00:00,500.0,21.71343781904261,19.596377631636965
2024-08-22 17:30:00,500.0,0.0,118.75000000000001
2024-08-22 18:00:00,374.9999999996875,0.0,118.75
2024-08-22 18:30:00,249.99999999937495,0.0,118.74999999999999
2024-08-22 19:00:00,124.99999999906245,6.242019895568878e-10,118.74999999937579
2024-08-22 19:30:00,0.0,37.46220281905261,0.0
